name,pic_url,birth,season,team,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2013,두산,0.297,47,91,12,27,5,1,2,10,1,0,8,9,0.44,0.35
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2014,두산,0.28,82,189,38,53,14,0,4,31,1,1,14,25,0.418,0.333
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2015,두산,0.282,100,238,34,67,16,2,5,32,0,3,25,34,0.429,0.356
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2016,두산,0.281,85,160,21,45,11,0,2,22,0,0,12,19,0.388,0.339
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2017,두산,0.301,129,399,65,120,16,6,7,57,3,2,38,58,0.424,0.37
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2018,두산,0.333,138,519,87,173,39,6,26,108,1,0,51,89,0.582,0.397
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2019,두산,0.277,87,285,27,79,13,0,4,47,0,0,28,35,0.365,0.332
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2020,두산,0.306,140,509,63,156,29,4,16,88,2,2,47,66,0.473,0.366
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2021,SSG,0.256,116,406,50,104,16,0,18,67,2,1,53,84,0.429,0.353
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2022,SSG,0.211,97,298,36,63,14,2,9,41,0,0,29,55,0.362,0.288
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2023,SSG,0.235,134,426,48,100,24,0,20,63,0,0,44,94,0.432,0.31
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2024,키움,0.257,130,482,49,124,23,1,13,84,0,1,47,92,0.39,0.325
최주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76267.jpg,1988,2025,키움,0.283,42,159,17,45,13,1,2,23,0,0,13,22,0.415,0.343
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2006,두산,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2007,두산,0.273,99,319,33,87,19,3,5,32,5,2,26,46,0.398,0.335
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2008,두산,0.357,126,470,83,168,34,5,9,89,13,8,80,40,0.509,0.454
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2009,두산,0.357,133,482,97,172,31,6,23,104,6,6,80,59,0.589,0.448
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2010,두산,0.317,132,473,88,150,29,0,24,89,4,8,78,64,0.531,0.414
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2011,두산,0.301,130,475,71,143,25,2,13,91,5,3,71,63,0.444,0.392
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2012,두산,0.291,122,437,47,127,17,1,7,65,6,3,46,50,0.382,0.358
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2013,두산,0.302,122,434,63,131,23,1,16,90,2,4,62,71,0.47,0.382
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2014,두산,0.322,125,463,75,149,26,0,17,90,2,0,53,45,0.488,0.396
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2015,두산,0.326,141,512,103,167,26,0,28,121,11,5,101,63,0.541,0.438
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2018,LG,0.362,117,453,95,164,39,2,20,101,1,3,47,61,0.589,0.415
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2019,LG,0.304,140,526,75,160,37,0,11,82,3,1,54,52,0.437,0.37
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2020,LG,0.331,142,547,98,181,35,2,22,119,0,2,63,53,0.523,0.397
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2021,LG,0.285,140,506,70,144,23,1,17,96,3,0,77,42,0.435,0.376
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2022,LG,0.286,141,524,78,150,25,2,23,106,2,1,71,62,0.473,0.375
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2023,LG,0.293,133,488,53,143,22,2,6,88,2,1,58,53,0.383,0.364
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2024,LG,0.294,137,517,61,152,36,2,8,69,6,1,47,76,0.418,0.357
김현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76290.jpg,1988,2025,LG,0.293,41,123,18,36,7,0,1,22,0,0,21,18,0.374,0.404
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2007,현대,0.3,63,160,19,48,6,0,2,12,2,2,5,33,0.375,0.323
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2008,우리,0.239,117,306,27,73,10,1,1,18,10,7,16,56,0.288,0.279
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2009,우리,0.284,133,536,86,152,27,5,18,63,30,15,55,100,0.453,0.349
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2010,롯데,0.225,94,306,41,69,14,3,6,40,18,7,32,73,0.35,0.303
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2011,롯데,0.289,117,398,62,115,18,4,12,68,12,6,40,78,0.445,0.36
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2012,롯데,0.272,133,448,42,122,19,1,4,51,26,8,38,81,0.346,0.335
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2013,롯데,0.274,128,489,70,134,29,3,7,56,22,11,49,78,0.389,0.35
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2014,롯데,0.321,128,486,66,156,33,3,12,76,17,10,53,86,0.475,0.388
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2015,롯데,0.29,144,534,95,155,41,2,26,97,11,10,48,122,0.521,0.35
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2016,롯데,0.335,127,498,97,167,26,5,27,113,25,10,49,66,0.57,0.394
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2018,KT,0.296,142,530,76,157,41,3,25,88,14,7,49,120,0.526,0.358
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2019,KT,0.283,124,448,78,127,16,3,20,67,10,7,52,71,0.467,0.357
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2020,KT,0.312,134,541,108,169,35,5,21,97,11,6,47,98,0.512,0.37
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2021,KT,0.291,117,453,74,132,16,2,10,56,11,4,46,92,0.402,0.358
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2022,KT,0.262,141,519,59,136,25,3,10,64,6,3,53,99,0.38,0.335
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2023,KT,0.295,109,407,62,120,26,2,6,49,3,3,45,64,0.413,0.366
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2024,KT,0.26,137,493,60,128,22,0,13,58,4,6,34,95,0.383,0.309
황재균,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76313.jpg,1987,2025,KT,0.246,39,126,13,31,5,0,1,13,2,1,13,30,0.31,0.319
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2006,SK,1,5,1,2,1,0,0,0,0,0,0,0,0,1,1
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2007,SK,-,3,0,0,0,0,0,0,0,0,1,0,0,-,-
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2008,SK,0.2,6,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2011,SK,0,10,9,3,0,0,0,0,0,1,0,0,5,0,0
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2012,SK,0.239,88,163,28,39,8,3,2,14,6,2,12,26,0.362,0.311
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2013,SK,0.216,97,162,27,35,7,1,1,16,2,6,16,28,0.29,0.291
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2014,SK,0.284,122,398,73,113,20,1,5,43,6,3,55,51,0.377,0.376
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2015,SK,0.297,129,397,49,118,20,0,8,48,1,4,31,42,0.408,0.357
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2016,SK,0.319,138,479,66,153,28,0,8,65,3,3,33,37,0.428,0.366
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2017,SK,0.271,130,380,45,103,14,0,4,29,2,1,34,28,0.339,0.335
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2018,SK,0.277,135,415,51,115,19,1,4,55,6,2,29,42,0.357,0.336
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2019,SK,0.246,144,426,45,105,16,2,1,34,6,2,33,43,0.3,0.302
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2020,SK,0.271,133,343,34,93,9,1,2,25,1,1,30,27,0.321,0.336
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2021,SSG,0.283,110,237,27,67,15,0,6,37,5,2,29,29,0.422,0.356
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2022,SSG,0.219,130,302,38,66,9,1,2,37,3,3,31,36,0.275,0.295
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2023,SSG,0.268,112,310,35,83,14,0,1,27,4,1,29,36,0.323,0.328
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2024,SSG,0.227,71,141,21,32,3,1,1,15,2,0,16,28,0.284,0.321
김성현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76802.jpg,1987,2025,SSG,0.229,31,70,11,16,2,0,1,7,1,1,11,10,0.3,0.329
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2006,SK,0.313,23,48,2,15,0,0,0,4,0,0,1,9,0.313,0.327
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2007,SK,0.333,66,108,16,36,8,0,3,21,1,0,7,13,0.491,0.387
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2008,SK,0.315,82,146,14,46,13,1,3,25,2,0,20,24,0.479,0.398
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2009,SK,0.344,24,32,2,11,2,0,0,5,0,0,6,4,0.406,0.462
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2010,SK,0.257,54,70,8,18,5,0,1,7,0,0,5,8,0.371,0.321
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2012,SK,0.321,16,28,3,9,0,0,2,7,0,0,4,4,0.536,0.424
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2013,SK,0.252,69,226,27,57,10,1,8,41,2,1,17,32,0.412,0.313
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2014,SK,0.337,120,412,48,139,30,2,12,83,3,0,49,66,0.507,0.413
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2015,SK,0.282,140,489,58,138,18,1,17,100,1,3,54,85,0.427,0.363
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2016,SK,0.29,130,411,49,119,15,0,15,64,1,5,43,76,0.436,0.364
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2017,SK,0.242,114,314,32,76,15,0,9,42,0,1,16,55,0.376,0.292
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2018,SK,0.329,130,407,63,134,24,0,17,57,0,0,43,65,0.514,0.405
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2019,SK,0.268,139,451,33,121,19,0,12,75,1,0,34,59,0.39,0.327
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2020,SK,0.185,80,222,18,41,8,0,2,21,0,0,19,24,0.248,0.266
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2021,SSG,0.28,107,271,29,76,13,0,3,30,0,2,29,47,0.362,0.358
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2022,SSG,0.201,105,234,27,47,6,0,4,28,1,0,25,44,0.278,0.296
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2023,SSG,0.091,27,44,3,4,1,0,0,2,0,0,2,8,0.114,0.128
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2024,한화,0.239,72,134,10,32,4,0,1,16,0,0,7,21,0.291,0.287
이재원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76812.jpg,1988,2025,한화,0.192,38,52,0,10,0,1,0,5,1,1,3,12,0.231,0.228
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2007,롯데,0.167,4,6,2,1,1,0,0,1,0,0,0,1,0.333,0.167
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2008,롯데,0.303,80,218,31,66,11,1,3,17,2,3,28,35,0.404,0.387
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2009,롯데,0.186,34,86,11,16,4,0,3,4,1,1,9,16,0.337,0.263
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2010,롯데,0.306,121,422,85,129,23,0,11,47,6,2,50,82,0.438,0.377
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2011,롯데,0.326,116,442,79,144,25,5,15,83,13,4,43,80,0.507,0.385
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2012,롯데,0.314,132,503,61,158,26,0,5,58,10,5,41,79,0.396,0.37
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2013,롯데,0.345,128,498,83,172,23,4,11,69,36,7,64,88,0.474,0.421
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2014,롯데,0.362,122,483,105,175,25,3,18,80,10,3,80,78,0.538,0.456
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2015,롯데,0.317,116,445,86,141,28,1,13,54,11,6,68,96,0.472,0.406
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2016,롯데,0.323,144,575,118,186,33,1,16,81,42,4,92,104,0.468,0.418
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2017,롯데,0.335,144,576,113,193,35,4,20,80,25,8,83,96,0.514,0.42
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2018,롯데,0.329,141,553,109,182,32,5,26,93,20,3,68,99,0.546,0.404
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2019,롯데,0.295,134,512,78,151,22,1,10,63,13,8,52,92,0.4,0.36
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2020,롯데,0.352,141,540,98,190,43,0,11,85,5,0,61,56,0.493,0.415
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2021,롯데,0.319,139,542,88,173,29,2,3,58,11,6,61,67,0.397,0.39
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2022,NC,0.277,138,548,72,152,29,4,4,48,7,3,59,76,0.367,0.347
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2023,NC,0.339,140,551,97,187,36,3,5,65,14,3,50,67,0.443,0.393
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2024,NC,0.285,84,333,45,95,16,0,7,50,6,2,16,65,0.396,0.314
손아섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77532.jpg,1988,2025,NC,0.35,36,120,14,42,7,3,0,21,0,2,14,17,0.458,0.415
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2007,롯데,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2008,롯데,0.2,20,25,6,5,1,0,0,1,0,0,0,5,0.24,0.259
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2009,롯데,0.248,114,327,51,81,17,0,4,37,5,5,48,72,0.336,0.349
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2010,넥센,0.2,80,180,26,36,4,0,2,12,1,0,18,41,0.256,0.31
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2011,넥센,0.236,124,314,37,74,10,1,4,23,12,3,26,51,0.312,0.311
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2012,넥센,0.283,71,219,24,62,9,0,4,22,7,2,17,58,0.379,0.346
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2013,넥센,0.282,128,458,60,129,24,2,15,72,7,7,42,84,0.441,0.36
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2014,넥센,0.292,116,438,60,128,29,2,12,77,3,1,30,80,0.45,0.349
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2015,넥센,0.303,118,445,60,135,24,0,16,71,1,1,31,62,0.465,0.357
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2016,넥센,0.306,141,510,76,156,39,5,17,90,6,3,53,89,0.502,0.367
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2017,넥센,0.282,133,472,59,133,26,1,15,78,0,1,43,93,0.436,0.345
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2018,넥센,0.283,128,413,46,117,24,0,10,45,1,0,40,80,0.414,0.351
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2019,LG,0.26,107,361,44,94,16,0,8,50,2,1,30,75,0.371,0.323
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2020,LG,0.266,87,297,29,79,20,0,5,47,2,1,24,66,0.384,0.325
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2021,LG,0.222,121,360,35,80,22,0,8,39,3,3,42,73,0.35,0.313
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2022,LG,0.207,92,140,16,29,4,0,3,20,0,1,10,27,0.3,0.273
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2023,LG,0.249,112,273,34,68,11,0,8,41,2,1,25,58,0.377,0.326
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2024,롯데,0.2,35,70,6,14,5,0,2,8,0,1,10,18,0.357,0.321
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2025,롯데,0.221,29,77,9,17,2,0,1,13,0,1,10,10,0.286,0.326
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2008,LG,0.333,6,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2009,LG,0.25,54,108,7,27,2,1,0,5,0,0,2,18,0.287,0.27
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2010,LG,0.255,50,51,2,13,1,0,0,6,0,0,2,9,0.275,0.296
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2011,LG,0.234,38,47,4,11,0,0,0,1,0,0,4,4,0.234,0.294
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2012,LG,0.201,100,149,7,30,2,0,0,14,0,0,8,24,0.215,0.265
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2013,NC,0.213,112,277,21,59,5,0,4,28,0,2,19,57,0.274,0.28
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2014,NC,0.262,109,294,28,77,13,0,0,23,0,1,12,47,0.306,0.297
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2015,NC,0.254,144,421,45,107,24,0,6,52,1,1,25,77,0.354,0.307
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2016,NC,0.232,134,340,37,79,15,0,1,30,0,0,22,44,0.285,0.293
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2017,NC,0.265,132,362,33,96,19,0,3,34,0,1,16,43,0.343,0.333
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2019,NC,0.182,18,22,0,4,0,0,0,1,0,0,4,8,0.182,0.357
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2020,NC,0.292,80,113,16,33,6,0,1,18,0,0,6,14,0.372,0.347
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2021,NC,0.22,102,232,23,51,7,0,7,24,0,1,21,30,0.341,0.311
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2022,삼성,0.298,102,205,20,61,11,0,2,25,0,0,17,34,0.38,0.358
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2023,KIA,0.257,114,311,24,80,10,1,1,42,2,1,15,30,0.305,0.305
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2024,KIA,0.264,105,235,24,62,7,0,7,34,0,0,12,24,0.383,0.328
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2025,KIA,0.208,25,53,4,11,4,0,0,5,0,0,6,3,0.283,0.295
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2016,LG,0.282,61,124,14,35,4,2,1,14,1,0,15,20,0.371,0.366
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2017,LG,0.265,128,377,57,100,18,0,9,44,11,6,40,73,0.385,0.351
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2018,LG,0.316,118,437,83,138,27,0,13,42,6,4,31,82,0.467,0.377
