name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
이근엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91344.jpg,1972,1998,쌍방울,0.225,53,129,111,8,25,3,0,1,31,8,2,2,11,2,21,1,0.279,0.306,6
이근엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91344.jpg,1972,1999,쌍방울,0.227,38,67,66,5,15,1,0,1,19,4,2,1,0,0,13,0,0.288,0.227,4
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1991,태평양,0.175,99,321,285,22,50,9,3,2,71,25,12,3,22,2,40,5,0.249,0.239,10
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1992,태평양,0.197,102,257,218,26,43,12,0,1,58,18,7,0,18,3,35,4,0.266,0.267,12
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1993,태평양,0.213,86,294,254,20,54,9,2,0,67,18,13,2,15,1,36,4,0.264,0.258,6
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1994,태평양,0.212,119,409,349,33,74,15,1,2,97,30,11,5,28,3,42,4,0.278,0.274,8
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1995,태평양,0.162,80,186,154,18,25,1,0,0,26,9,9,2,24,1,26,2,0.169,0.278,9
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1996,현대,0.000,72,25,21,12,0,0,0,0,0,1,1,6,3,0,9,0,0.000,0.125,0
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1997,현대,0.000,56,13,12,9,0,0,0,0,0,0,2,4,0,0,2,0,0.000,0.000,0
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1998,현대,0.265,103,100,83,27,22,4,1,0,28,8,13,6,10,1,12,0,0.337,0.351,8
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,1999,현대,0.180,95,55,50,17,9,2,0,0,11,0,5,4,2,0,3,1,0.220,0.212,3
염경엽,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91350.jpg,1968,2000,현대,0.261,84,26,23,13,6,1,0,0,7,1,10,2,0,0,3,1,0.304,0.261,2
백성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91351.jpg,1968,1991,태평양,0.167,6,6,6,1,1,0,0,0,1,0,0,0,0,0,2,0,0.167,0.167,0
백성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91351.jpg,1968,1992,태평양,0.000,7,8,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0.000,0.250,0
백성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91351.jpg,1968,1993,태평양,0.254,47,139,122,13,31,4,1,0,37,13,4,5,8,4,29,4,0.303,0.321,4
백성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91351.jpg,1968,1997,현대,0.257,67,120,105,7,27,4,0,1,34,10,6,4,9,4,26,1,0.324,0.339,8
정문언,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91355.jpg,1962,1991,태평양,0.272,114,379,335,32,91,24,1,7,138,33,1,6,39,2,60,5,0.412,0.350,0
정문언,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91355.jpg,1962,1992,태평양,0.309,78,239,217,27,67,18,2,6,107,24,1,5,21,0,36,5,0.493,0.368,0
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1991,LG,0.208,63,83,77,6,16,1,1,1,22,8,1,1,1,0,18,2,0.286,0.218,11
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1992,LG,0.181,62,156,138,11,25,7,1,0,34,5,0,4,8,1,31,4,0.246,0.230,13
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1993,LG,0.196,38,53,46,6,9,0,0,0,9,2,0,0,4,0,14,0,0.196,0.260,7
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1994,LG,0.000,6,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1995,LG,0.270,84,252,237,30,64,13,2,3,90,25,1,0,7,1,41,1,0.380,0.291,17
이우수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91402.jpg,1972,1996,LG,0.181,33,77,72,1,13,1,0,0,14,4,0,0,3,0,11,1,0.194,0.213,7
박일현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91403.jpg,1968,1991,LG,0.286,8,15,14,1,4,0,0,0,4,0,0,1,1,0,4,1,0.286,0.333,0
윤용하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91409.jpg,1968,1991,삼성,0.274,68,118,106,18,29,10,0,6,57,21,1,3,6,0,19,2,0.538,0.304,1
윤용하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91409.jpg,1968,1992,삼성,0.313,78,143,131,13,41,7,2,5,67,18,0,2,9,1,24,1,0.511,0.359,2
윤용하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91409.jpg,1968,1993,삼성,0.173,86,181,162,14,28,3,0,3,40,11,1,1,18,1,33,5,0.247,0.260,2
윤용하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91409.jpg,1968,1994,태평양,0.200,4,5,5,1,1,1,0,0,2,0,0,0,0,0,3,0,0.400,0.200,0
이영재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91416.jpg,1968,1991,삼성,0.000,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0
이영재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91416.jpg,1968,1992,삼성,0.000,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
이영재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91416.jpg,1968,1993,삼성,0.154,28,13,13,0,2,0,0,0,2,0,0,0,0,0,4,0,0.154,0.154,1
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1983,삼미,0.252,60,177,163,17,41,5,0,3,55,11,0,0,9,4,25,7,0.337,0.307,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1984,삼미,0.208,41,80,72,2,15,1,0,1,19,9,0,0,7,0,15,3,0.264,0.278,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1985,MBC,0.145,37,83,76,2,11,3,0,2,20,7,0,0,5,1,17,1,0.263,0.207,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1986,MBC,0.296,79,152,142,13,42,7,0,2,55,19,1,0,5,2,21,1,0.387,0.327,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1987,MBC,0.281,67,125,114,6,32,4,0,0,36,14,1,0,7,2,12,6,0.316,0.331,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1988,MBC,0.132,23,45,38,2,5,2,0,0,7,2,0,0,6,0,6,5,0.184,0.250,0
최홍석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91444.jpg,1960,1991,삼성,0.000,5,7,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0.000,0.143,0
손영철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91448.jpg,1972,1992,삼성,0.333,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.333,0.333,0
최형현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91449.jpg,1972,1994,삼성,0.000,19,15,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0
최형현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91449.jpg,1972,1996,삼성,0.231,25,30,26,2,6,0,0,0,6,3,0,2,3,0,3,1,0.231,0.300,2
최형현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91449.jpg,1972,1997,LG,1.000,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.000,1.000,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1992,삼성,0.111,9,9,9,2,1,0,0,0,1,0,2,0,0,0,1,0,0.111,0.111,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1993,삼성,0.250,7,5,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0.250,0.250,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1995,삼성,0.267,19,15,15,5,4,1,0,0,5,1,1,0,0,0,4,0,0.333,0.267,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1996,삼성,0.206,28,39,34,7,7,0,0,0,7,1,3,3,5,0,7,1,0.206,0.308,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1997,한화,0.236,116,378,322,43,76,10,3,6,110,25,21,5,26,6,51,4,0.342,0.302,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1998,한화,0.218,61,156,147,12,32,9,0,1,44,13,8,0,3,1,31,1,0.299,0.238,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,1999,두산,0.231,63,72,65,15,15,3,1,3,29,12,2,1,3,1,13,2,0.446,0.275,2
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2000,두산,0.235,95,90,81,16,19,0,1,0,21,3,4,2,7,1,20,0,0.259,0.303,2
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2001,두산,0.267,97,220,191,27,51,9,3,0,66,21,9,3,21,2,30,3,0.346,0.346,3
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2002,두산,0.246,125,290,268,39,66,12,2,5,97,26,10,3,14,4,43,5,0.362,0.292,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2003,두산,0.262,125,436,386,58,101,15,4,1,127,29,7,6,30,14,56,4,0.329,0.336,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2004,두산,0.274,128,542,486,76,133,18,2,5,170,42,15,7,34,8,61,2,0.350,0.329,2
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2005,두산,0.241,92,355,311,44,75,15,1,1,95,25,3,3,32,2,57,5,0.305,0.316,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2006,두산,0.188,98,167,154,24,29,2,3,0,37,11,16,1,8,2,32,2,0.240,0.238,1
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2007,두산,0.186,75,97,86,19,16,5,0,0,21,5,9,5,8,2,13,2,0.244,0.271,0
전상렬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91465.jpg,1972,2008,두산,0.197,59,79,71,11,14,0,1,1,19,7,3,3,7,0,15,2,0.268,0.269,1
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1992,삼성,0.000,9,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1993,삼성,0.000,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1994,삼성,0.188,25,33,32,3,6,1,0,0,7,0,0,1,1,0,7,1,0.219,0.212,1
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1995,삼성,0.238,115,361,328,39,78,14,2,5,111,28,23,6,21,8,64,4,0.338,0.299,3
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1996,삼성,0.230,75,201,174,31,40,9,0,9,76,22,6,5,16,10,37,1,0.437,0.330,4
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1997,삼성,0.326,120,452,399,79,130,37,1,21,232,66,18,12,34,14,79,3,0.581,0.396,2
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1998,삼성,0.290,78,278,238,38,69,9,0,13,117,35,11,4,20,13,48,9,0.492,0.375,0
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,1999,삼성,0.278,122,484,431,64,120,9,2,22,199,87,26,5,27,12,102,9,0.462,0.333,2
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2000,삼성,0.261,97,360,310,53,81,14,0,12,131,52,17,4,26,13,80,3,0.423,0.339,2
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2001,KIA,0.284,116,435,387,64,110,24,1,11,169,52,13,8,33,10,58,5,0.437,0.353,5
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2002,KIA,0.311,81,273,244,34,76,9,1,7,108,33,6,2,24,3,59,8,0.443,0.377,7
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2003,KIA,0.263,95,238,205,29,54,8,1,8,88,31,1,2,26,3,47,5,0.429,0.353,0
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2004,삼성,0.219,73,118,105,11,23,5,1,2,36,9,1,2,8,3,26,2,0.343,0.291,1
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2005,KIA,0.094,23,35,32,2,3,0,0,0,3,0,0,0,1,2,13,0,0.094,0.171,1
신동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91470.jpg,1972,2006,KIA,0.077,8,14,13,0,1,0,0,0,1,0,0,0,1,0,7,0,0.077,0.143,0
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1991,롯데,0.263,122,451,372,66,98,13,6,2,129,48,18,12,51,9,38,1,0.347,0.360,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1992,롯데,0.300,120,537,466,90,140,17,9,5,190,49,33,6,51,7,49,4,0.408,0.376,6
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1993,롯데,0.282,120,465,393,63,111,3,7,1,131,31,75,25,47,5,31,2,0.333,0.363,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1994,롯데,0.288,79,320,281,47,81,5,3,2,98,25,25,11,33,0,32,1,0.349,0.361,3
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1995,롯데,0.308,124,540,458,93,141,13,12,1,181,42,69,25,62,6,54,5,0.395,0.393,1
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1996,롯데,0.272,103,377,324,49,88,12,9,2,124,22,22,9,38,0,37,4,0.383,0.346,3
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1997,현대,0.247,110,425,369,48,91,14,7,2,125,18,23,12,44,2,54,5,0.339,0.330,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1998,현대,0.321,126,518,446,78,143,16,7,5,188,43,35,17,49,10,58,2,0.422,0.398,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,1999,현대,0.291,129,562,470,80,137,7,2,4,160,43,38,12,67,4,72,1,0.340,0.380,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2000,현대,0.316,87,334,263,53,83,12,2,1,102,18,18,8,51,6,36,0,0.388,0.436,1
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2001,현대,0.325,125,490,400,85,130,18,6,4,172,35,27,15,65,8,51,5,0.430,0.426,3
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2002,현대,0.300,126,501,420,83,126,15,8,3,166,28,26,11,53,13,51,2,0.395,0.394,3
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2003,현대,0.269,129,533,442,79,119,16,6,3,156,38,20,9,58,10,56,3,0.353,0.365,3
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2004,현대,0.292,132,581,487,88,142,10,7,4,178,48,53,7,63,5,64,4,0.366,0.377,4
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2005,현대,0.266,94,320,278,34,74,8,2,0,86,22,18,8,25,4,42,1,0.309,0.332,1
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2006,현대,0.287,109,346,303,37,87,10,1,1,102,26,20,7,25,2,28,3,0.337,0.345,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2007,현대,0.296,121,430,371,52,110,8,1,1,123,13,11,8,40,9,45,6,0.332,0.377,2
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2008,우리,0.310,114,391,352,44,109,16,5,1,138,24,16,11,35,1,41,5,0.392,0.372,4
전준호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/91511.jpg,1969,2009,우리,0.242,21,37,33,2,8,1,0,0,9,4,2,4,4,0,5,0,0.273,0.324,0
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1991,롯데,0.285,122,528,463,69,132,29,6,14,215,75,3,5,43,5,36,17,0.464,0.346,12
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1992,롯데,0.335,124,529,445,91,149,43,3,14,240,79,7,7,69,5,42,12,0.539,0.424,7
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1993,롯데,0.359,31,123,103,10,37,8,1,1,50,18,1,1,18,1,9,4,0.485,0.459,0
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1995,롯데,0.337,50,201,178,21,60,16,1,2,84,34,2,0,21,1,21,2,0.472,0.408,4
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1996,롯데,0.309,94,405,366,49,113,25,1,5,155,61,2,0,32,3,39,11,0.423,0.367,9
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1997,롯데,0.229,102,384,341,33,78,10,2,3,101,40,2,3,33,0,33,15,0.296,0.293,9
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1998,롯데,0.318,113,473,406,56,129,24,2,13,196,79,1,3,52,4,47,5,0.483,0.394,11
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,1999,롯데,0.329,127,540,456,83,150,17,3,11,206,83,0,3,63,6,60,17,0.452,0.409,10
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,2000,롯데,0.285,107,439,386,51,110,15,2,6,147,53,3,0,47,1,42,13,0.381,0.362,8
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,2001,롯데,0.247,118,415,356,35,88,25,1,7,136,59,1,2,46,2,41,18,0.382,0.331,11
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,2002,롯데,0.262,103,308,267,26,70,14,1,7,107,38,0,2,32,7,32,4,0.401,0.356,6
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,2003,롯데,0.278,50,86,72,5,20,2,0,2,28,17,0,1,10,0,11,3,0.389,0.349,0
박정태,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91514.jpg,1969,2004,롯데,0.278,26,27,18,2,5,0,0,0,5,3,0,0,9,0,3,2,0.278,0.519,0
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1991,롯데,0.133,15,16,15,0,2,0,0,0,2,1,0,0,0,0,4,0,0.133,0.133,2
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1992,롯데,0.177,83,100,96,11,17,2,1,0,21,3,0,1,2,1,18,1,0.219,0.202,3
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1993,롯데,0.261,105,286,253,30,66,5,4,3,88,22,2,2,20,3,33,1,0.348,0.320,13
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1994,롯데,0.246,99,283,248,27,61,9,3,3,85,30,7,4,20,5,35,7,0.343,0.310,11
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1995,롯데,0.215,122,383,325,37,70,14,4,1,95,32,5,3,36,5,53,3,0.292,0.299,16
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1996,롯데,0.242,115,350,302,33,73,11,3,4,102,31,6,6,27,4,41,3,0.338,0.310,15
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1997,롯데,0.232,114,316,289,21,67,16,1,2,91,21,11,8,16,3,48,6,0.315,0.278,24
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1998,롯데,0.238,120,367,323,36,77,16,2,5,112,43,13,10,24,9,51,7,0.347,0.306,17
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,1999,롯데,0.272,130,447,389,54,106,20,1,6,146,53,18,6,25,10,46,9,0.375,0.328,15
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2000,롯데,0.249,133,437,382,47,95,10,3,3,120,33,14,9,36,6,50,8,0.314,0.322,23
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2001,롯데,0.301,105,374,335,48,101,14,1,2,123,37,6,6,23,5,28,5,0.367,0.352,11
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2002,SK,0.258,131,548,488,51,126,21,3,12,189,50,15,10,26,11,45,13,0.387,0.308,16
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2003,SK,0.211,129,452,369,43,78,16,1,4,108,36,14,7,44,4,42,13,0.293,0.299,12
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2004,SK,0.260,129,489,435,57,113,13,1,4,140,40,11,3,23,4,42,11,0.322,0.300,15
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2005,SK,0.277,125,508,440,58,122,19,0,2,147,37,20,5,39,9,48,14,0.334,0.346,15
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2006,한화,0.211,121,428,375,41,79,17,0,5,111,27,11,3,31,4,54,18,0.296,0.277,16
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2007,한화,0.273,118,451,395,43,108,17,0,6,143,47,7,3,29,6,36,9,0.362,0.332,19
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2008,한화,0.241,114,397,357,26,86,13,0,5,114,35,13,3,30,2,37,6,0.319,0.303,13
김민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91523.jpg,1973,2009,한화,0.206,105,308,272,33,56,11,1,4,81,29,1,1,22,6,28,11,0.298,0.278,8
전호근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91545.jpg,1969,1993,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
김효용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91556.jpg,1972,1992,롯데,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
강현철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91558.jpg,1968,1992,롯데,0.000,4,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0.250,0
강현철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91558.jpg,1968,1993,롯데,0.333,5,7,6,1,2,0,1,0,4,0,0,0,1,0,3,0,0.667,0.429,0
박재용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/91608.jpg,1969,1994,해태,0.259,72,232,216,23,56,10,1,0,68,27,0,2,7,0,39,4,0.315,0.278,4
