name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2015,넥센,0.303,118,489,445,60,135,24,0,16,207,71,1,1,31,8,62,15,0.465,0.357,5
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2016,넥센,0.306,141,579,510,76,156,39,5,17,256,90,6,3,53,3,89,15,0.502,0.367,7
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2017,넥센,0.282,133,530,472,59,133,26,1,15,206,78,0,1,43,7,93,15,0.436,0.345,6
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2018,넥센,0.283,128,465,413,46,117,24,0,10,171,45,1,0,40,6,80,6,0.414,0.351,7
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2019,LG,0.260,107,401,361,44,94,16,0,8,134,50,2,1,30,4,75,12,0.371,0.323,6
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2020,LG,0.266,87,333,297,29,79,20,0,5,114,47,2,1,24,4,66,8,0.384,0.325,5
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2021,LG,0.222,121,426,360,35,80,22,0,8,126,39,3,3,42,8,73,7,0.350,0.313,7
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2022,LG,0.207,92,157,140,16,29,4,0,3,42,20,0,1,10,3,27,4,0.300,0.273,3
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2023,LG,0.249,112,316,273,34,68,11,0,8,103,41,2,1,25,7,58,7,0.377,0.326,8
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2024,롯데,0.200,35,84,70,6,14,5,0,2,25,8,0,1,10,3,18,1,0.357,0.321,2
김민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/77564.jpg,1988,2025,롯데,0.221,29,89,77,9,17,2,0,1,22,13,0,1,10,2,10,1,0.286,0.326,0
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2008,LG,0.333,6,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0.333,0.333,0
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2009,LG,0.250,54,118,108,7,27,2,1,0,31,5,0,0,2,1,18,4,0.287,0.270,3
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2010,LG,0.255,50,57,51,2,13,1,0,0,14,6,0,0,2,1,9,1,0.275,0.296,1
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2011,LG,0.234,38,53,47,4,11,0,0,0,11,1,0,0,4,0,4,2,0.234,0.294,0
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2012,LG,0.201,100,175,149,7,30,2,0,0,32,14,0,0,8,5,24,6,0.215,0.265,4
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2013,NC,0.213,112,315,277,21,59,5,0,4,76,28,0,2,19,7,57,10,0.274,0.280,7
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2014,NC,0.262,109,322,294,28,77,13,0,0,90,23,0,1,12,4,47,9,0.306,0.297,6
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2015,NC,0.254,144,474,421,45,107,24,0,6,149,52,1,1,25,10,77,12,0.354,0.307,3
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2016,NC,0.232,134,395,340,37,79,15,0,1,97,30,0,0,22,9,44,14,0.285,0.293,0
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2017,NC,0.265,132,420,362,33,96,19,0,3,124,34,0,1,16,22,43,11,0.343,0.333,9
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2019,NC,0.182,18,28,22,0,4,0,0,0,4,1,0,0,4,2,8,1,0.182,0.357,0
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2020,NC,0.292,80,131,113,16,33,6,0,1,42,18,0,0,6,4,14,3,0.372,0.347,3
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2021,NC,0.220,102,276,232,23,51,7,0,7,79,24,0,1,21,11,30,4,0.341,0.311,6
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2022,삼성,0.298,102,235,205,20,61,11,0,2,78,25,0,0,17,4,34,15,0.380,0.358,1
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2023,KIA,0.257,114,346,311,24,80,10,1,1,95,42,2,1,15,8,30,17,0.305,0.305,4
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2024,KIA,0.264,105,270,235,24,62,7,0,7,90,34,0,0,12,11,24,14,0.383,0.328,6
김태군,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78122.jpg,1989,2025,KIA,0.208,25,62,53,4,11,4,0,0,15,5,0,0,6,1,3,0,0.283,0.295,3
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2016,LG,0.282,61,147,124,14,35,4,2,1,46,14,1,0,15,2,20,3,0.371,0.366,0
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2017,LG,0.265,128,434,377,57,100,18,0,9,145,44,11,6,40,11,73,7,0.385,0.351,2
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2018,LG,0.316,118,485,437,83,138,27,0,13,204,42,6,4,31,12,82,6,0.467,0.377,1
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2019,LG,0.286,120,482,419,56,120,24,1,13,185,63,6,5,42,10,78,9,0.442,0.358,2
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2020,LG,0.296,81,323,287,41,85,17,2,17,157,50,1,0,27,7,61,7,0.547,0.368,4
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2021,LG,0.218,90,281,239,32,52,11,0,10,93,34,3,1,34,7,65,10,0.389,0.332,2
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2022,LG,0.264,26,63,53,3,14,3,0,0,17,7,0,0,5,1,10,0,0.321,0.323,0
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2023,키움,0.215,99,374,316,35,68,22,1,3,101,37,0,0,39,14,78,11,0.320,0.326,2
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2024,키움,0.216,35,126,102,19,22,3,0,4,37,19,1,0,22,1,27,1,0.363,0.360,1
이형종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78135.jpg,1989,2025,키움,0.192,15,31,26,1,5,1,0,1,9,2,1,0,4,1,8,1,0.346,0.323,0
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2008,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2012,넥센,0.266,127,501,433,70,115,21,10,1,159,40,39,12,45,7,43,4,0.367,0.342,7
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2013,넥센,0.266,86,372,316,53,84,13,2,0,101,18,26,7,33,11,29,3,0.320,0.352,4
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2014,넥센,0.370,128,616,543,135,201,41,17,7,297,67,48,17,59,8,47,1,0.547,0.438,7
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2015,넥센,0.298,85,368,312,52,93,24,4,3,134,37,9,2,42,1,24,7,0.429,0.381,11
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2016,넥센,0.325,140,646,560,111,182,30,7,7,247,63,26,13,69,10,58,6,0.441,0.406,15
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2017,넥센,0.332,139,615,539,87,179,28,3,6,231,76,15,6,67,1,68,11,0.429,0.403,12
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2018,넥센,0.340,37,160,141,28,48,12,0,0,60,15,2,0,12,3,19,1,0.426,0.399,0
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2019,키움,0.300,113,486,426,67,128,23,3,2,163,41,17,3,49,3,50,5,0.383,0.373,6
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2020,키움,0.277,135,595,484,79,134,28,5,5,187,52,24,10,91,5,58,8,0.386,0.390,3
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2021,LG,0.253,144,600,513,78,130,24,2,6,176,52,12,4,69,9,78,14,0.343,0.350,8
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2022,LG,0.224,77,247,219,39,49,10,1,2,67,18,8,3,20,4,44,5,0.306,0.299,4
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2023,LG,0.200,44,126,110,14,22,5,2,0,31,12,3,3,10,0,14,5,0.282,0.260,9
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2024,KIA,0.310,94,248,203,40,63,14,1,1,82,26,3,1,36,3,31,2,0.404,0.416,5
서건창,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78168.jpg,1989,2025,KIA,0.136,10,26,22,1,3,1,0,1,7,2,1,0,2,0,5,1,0.318,0.208,0
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2008,두산,0.143,14,21,21,0,3,0,0,0,3,0,0,1,0,0,6,0,0.143,0.143,0
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2011,두산,0.185,30,56,54,4,10,3,0,2,19,8,1,1,1,1,14,2,0.352,0.214,0
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2012,두산,0.128,13,43,39,7,5,1,0,1,9,1,0,0,4,0,9,0,0.231,0.209,2
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2014,두산,0.306,52,96,85,12,26,6,0,3,41,13,1,0,11,0,12,3,0.482,0.385,2
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2015,두산,0.235,48,180,153,24,36,8,0,7,65,22,4,1,22,2,39,6,0.425,0.335,2
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2016,두산,0.325,134,568,492,107,160,32,3,37,309,124,8,2,71,0,107,9,0.628,0.407,5
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2017,두산,0.340,144,636,544,110,185,34,2,35,328,115,4,1,81,7,123,8,0.603,0.429,8
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2018,두산,0.334,139,602,527,104,176,36,1,44,346,133,2,0,59,9,134,6,0.657,0.405,4
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2019,두산,0.283,136,574,495,76,140,20,5,15,215,91,3,1,63,5,113,7,0.434,0.362,0
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2020,두산,0.266,140,614,516,82,137,26,1,30,255,113,6,0,91,1,154,14,0.494,0.373,2
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2021,두산,0.274,137,566,475,86,130,23,2,27,238,102,2,3,81,5,127,9,0.501,0.382,4
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2022,두산,0.248,128,517,448,64,111,24,1,23,206,72,2,1,61,4,133,5,0.460,0.340,3
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2023,두산,0.220,132,484,405,40,89,15,0,10,134,46,3,1,72,5,100,8,0.331,0.343,1
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2024,두산,0.283,136,552,474,78,134,28,0,29,249,92,1,1,63,6,168,8,0.525,0.368,0
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,1988,2025,두산,0.260,34,146,127,18,33,3,1,5,53,24,0,0,17,2,28,0,0.417,0.356,0
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2008,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2012,두산,0.209,69,104,91,9,19,4,0,1,26,8,0,0,4,4,17,1,0.286,0.270,6
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2013,두산,0.270,60,108,89,12,24,5,0,2,35,8,0,0,6,8,19,3,0.393,0.365,2
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2014,두산,0.241,48,125,112,9,27,3,1,1,35,10,0,2,5,3,22,3,0.313,0.287,2
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2015,두산,0.152,71,114,99,6,15,3,0,0,18,7,0,0,3,8,19,6,0.182,0.234,1
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2016,두산,0.167,22,22,18,1,3,1,0,0,4,4,0,0,2,1,2,1,0.222,0.273,1
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2017,한화,0.257,104,309,269,22,69,10,0,1,82,16,0,2,26,8,36,10,0.305,0.340,1
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2018,한화,0.262,128,341,298,36,78,17,0,1,98,27,8,0,20,15,61,8,0.329,0.337,5
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2019,한화,0.290,135,451,373,47,108,18,0,3,135,31,3,10,56,14,61,9,0.362,0.398,6
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2020,한화,0.301,126,389,339,46,102,19,0,3,130,36,0,0,29,16,44,7,0.383,0.383,5
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2021,한화,0.275,116,467,375,52,103,21,0,7,145,44,3,2,72,12,68,16,0.387,0.405,1
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2022,한화,0.223,114,437,364,38,81,14,0,5,110,30,1,1,44,21,65,17,0.302,0.339,3
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2023,한화,0.248,125,417,327,23,81,12,0,1,96,33,1,1,56,23,48,9,0.294,0.392,3
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2024,한화,0.257,116,348,280,34,72,10,0,4,94,37,0,0,33,21,58,10,0.336,0.371,5
최재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78288.jpg,1989,2025,한화,0.295,32,87,61,6,18,2,0,0,20,10,1,1,14,6,8,1,0.328,0.447,1
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2008,롯데,0.100,15,35,30,3,3,3,0,0,6,3,0,0,5,0,9,1,0.200,0.229,2
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2009,롯데,0.220,26,66,59,12,13,3,0,2,22,9,1,0,5,1,16,1,0.373,0.288,1
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2010,롯데,0.289,114,394,350,56,101,14,2,19,176,57,16,7,26,8,89,7,0.503,0.347,2
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2011,롯데,0.301,133,601,539,97,162,38,5,11,243,64,23,9,50,7,101,14,0.451,0.366,6
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2012,롯데,0.253,122,520,459,63,116,22,4,7,167,38,21,8,45,7,103,16,0.364,0.327,6
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2013,롯데,0.275,128,537,455,65,125,25,1,7,173,66,19,8,65,5,77,15,0.380,0.367,6
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2014,롯데,0.292,113,470,415,69,121,23,2,14,190,66,7,4,34,9,71,10,0.458,0.356,2
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2016,롯데,0.253,25,113,99,16,25,7,0,2,38,10,3,3,7,6,25,4,0.384,0.339,0
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2017,롯데,0.321,110,496,455,76,146,27,1,18,229,69,2,4,30,7,70,11,0.503,0.370,0
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2018,롯데,0.342,144,614,556,118,190,36,2,33,329,90,7,7,48,7,82,12,0.592,0.400,3
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2019,롯데,0.301,141,606,545,85,164,30,1,22,262,83,8,2,46,7,71,19,0.481,0.359,4
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2020,롯데,0.279,143,628,562,95,157,34,1,26,271,96,5,5,52,8,79,21,0.482,0.347,5
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2021,롯데,0.348,144,619,552,88,192,46,0,7,259,92,6,3,53,5,71,10,0.469,0.405,0
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2022,롯데,0.304,120,517,470,73,143,31,1,11,209,68,6,3,35,3,73,14,0.445,0.350,2
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2023,롯데,0.312,138,559,493,80,154,21,3,17,232,77,9,2,52,7,65,12,0.471,0.381,2
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2024,롯데,0.293,109,483,423,57,124,26,2,17,205,82,3,1,49,5,84,11,0.485,0.369,1
전준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78513.jpg,1986,2025,롯데,0.288,42,173,146,18,42,9,1,3,62,25,1,0,20,2,23,2,0.425,0.372,0
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2009,롯데,0.265,44,112,98,14,26,6,0,1,35,12,3,0,8,1,26,8,0.357,0.318,3
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2010,롯데,0.180,61,108,100,5,18,4,0,1,25,7,0,1,6,0,27,0,0.250,0.226,5
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2011,롯데,0.258,64,73,62,6,16,0,0,0,16,6,0,0,10,0,17,1,0.258,0.356,3
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2014,롯데,0.274,43,99,84,10,23,4,0,1,30,9,0,0,12,1,19,1,0.357,0.364,0
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2015,KT,0.284,133,491,433,55,123,20,1,13,184,77,1,2,46,0,85,12,0.425,0.346,8
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2017,KT,0.231,118,348,294,28,68,11,1,8,105,46,0,4,43,2,59,13,0.357,0.328,7
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2018,KT,0.258,127,393,356,41,92,13,0,13,144,48,1,1,32,2,82,8,0.404,0.321,9
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2019,KT,0.262,127,413,366,25,96,7,0,7,124,41,0,1,35,2,86,11,0.339,0.325,5
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2020,KT,0.278,130,455,400,39,111,15,0,13,165,79,0,0,38,1,64,15,0.413,0.337,3
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2021,KT,0.231,127,460,385,46,89,13,0,14,144,63,1,2,60,3,69,16,0.374,0.337,7
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2022,KT,0.260,117,420,362,48,94,11,0,18,159,55,1,0,52,2,79,12,0.439,0.353,7
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2023,KT,0.288,131,464,410,37,118,22,0,11,173,65,1,1,42,2,70,12,0.422,0.351,6
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2024,KT,0.268,131,489,418,53,112,19,0,19,188,81,5,0,60,1,86,8,0.450,0.355,2
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,1990,2025,KT,0.210,39,149,124,12,26,4,0,4,42,18,0,0,20,0,32,2,0.339,0.311,2
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2008,KIA,0.255,112,322,278,39,71,2,2,0,77,24,5,9,30,2,40,8,0.277,0.330,13
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2009,KIA,0.293,72,129,116,29,34,9,1,0,45,6,8,2,10,1,13,2,0.388,0.354,11
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2010,KIA,0.293,115,406,348,40,102,14,2,1,123,28,23,7,34,6,44,5,0.353,0.362,14
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2011,KIA,0.290,98,412,335,58,97,12,2,4,125,47,22,9,50,2,42,8,0.373,0.380,9
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2012,KIA,0.281,126,532,441,63,124,19,2,5,162,55,30,12,58,2,48,9,0.367,0.363,13
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2013,KIA,0.300,88,363,310,51,93,12,0,1,108,29,28,14,39,2,26,10,0.348,0.377,9
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2014,KIA,0.290,33,98,93,7,27,4,0,0,31,9,2,0,3,0,10,3,0.333,0.313,1
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2016,KIA,0.360,6,27,25,3,9,2,1,0,13,0,1,1,1,0,3,1,0.520,0.385,1
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2017,KIA,0.370,137,529,476,84,176,34,1,5,227,64,4,4,39,5,40,10,0.477,0.420,14
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2018,KIA,0.295,127,492,424,73,125,17,2,4,158,49,4,1,48,9,42,10,0.373,0.374,12
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2019,KIA,0.292,121,447,394,55,115,22,0,3,146,40,5,4,43,1,26,7,0.371,0.360,10
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2020,KIA,0.330,85,351,303,42,100,19,0,1,122,37,1,1,40,2,43,12,0.403,0.406,3
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2021,KIA,0.307,130,564,501,55,154,32,0,5,201,67,0,0,56,1,39,19,0.401,0.375,7
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2022,KIA,0.287,140,587,505,51,145,23,0,3,177,61,13,2,65,6,47,14,0.350,0.373,10
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2023,KIA,0.320,119,473,419,41,134,16,0,0,150,48,3,1,38,5,26,10,0.358,0.381,7
김선빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78603.jpg,1989,2024,KIA,0.329,116,466,423,48,139,23,0,9,189,57,5,1,30,5,39,13,0.447,0.380,10
